filename,img_width,img_height,mask_width,mask_height,dims_match,white_ratio,n_unique_mask_values,is_strictly_binary
000000477351.png,512,512,512,512,True,0.348724,255,False
000000477641.png,512,512,512,512,True,0.156063,249,False
000000478159.png,512,512,512,512,True,0.31329,185,False
000000479102.png,512,512,512,512,True,0.176548,82,False
000000479864.png,512,512,512,512,True,0.137398,229,False
000000480036.png,512,512,512,512,True,0.210819,256,False
000000481648.png,512,512,512,512,True,0.132774,142,False
000000482382.png,512,512,512,512,True,0.271027,225,False
000000482451.png,512,512,512,512,True,0.176186,232,False
000000482562.png,512,512,512,512,True,0.255302,185,False
000000484651.png,512,512,512,512,True,0.324066,240,False
000000485172.png,512,512,512,512,True,0.306015,252,False
000000485187.png,512,512,512,512,True,0.340717,196,False
000000486013.png,512,512,512,512,True,0.487099,210,False
000000486081.png,512,512,512,512,True,0.233402,238,False
000000486536.png,512,512,512,512,True,0.100285,193,False
000000487351.png,512,512,512,512,True,0.169651,256,False
000000487904.png,512,512,512,512,True,0.351601,255,False
000000488014.png,512,512,512,512,True,0.201454,238,False
000000489440.png,512,512,512,512,True,0.141819,252,False
000000490046.png,512,512,512,512,True,0.133331,215,False
000000491164.png,512,512,512,512,True,0.627853,254,False
000000492069.png,512,512,512,512,True,0.342838,244,False
000000493197.png,512,512,512,512,True,0.1222,164,False
000000494800.png,512,512,512,512,True,0.247269,256,False
000000495609.png,512,512,512,512,True,0.107849,247,False
000000495613.png,512,512,512,512,True,0.496719,256,False
000000495905.png,512,512,512,512,True,0.145523,242,False
000000496106.png,512,512,512,512,True,0.555477,250,False
000000500044.png,512,512,512,512,True,0.185677,195,False
000000500226.png,512,512,512,512,True,0.111504,240,False
000000501257.png,512,512,512,512,True,0.221897,241,False
000000501695.png,512,512,512,512,True,0.232803,249,False
000000503269.png,512,512,512,512,True,0.31192,256,False
000000503293.png,512,512,512,512,True,0.16193,255,False
000000503478.png,512,512,512,512,True,0.957348,116,False
000000504550.png,512,512,512,512,True,0.204365,251,False
000000504790.png,512,512,512,512,True,0.421444,193,False
000000504878.png,512,512,512,512,True,0.13092,166,False
000000507389.png,512,512,512,512,True,0.125462,252,False
000000507809.png,512,512,512,512,True,0.108799,169,False
000000508230.png,512,512,512,512,True,0.151665,236,False
000000508502.png,512,512,512,512,True,0.297863,187,False
000000509468.png,512,512,512,512,True,0.647697,221,False
000000509534.png,512,512,512,512,True,0.637718,227,False
000000509579.png,512,512,512,512,True,0.15855,186,False
000000509786.png,512,512,512,512,True,0.177658,255,False
000000510365.png,512,512,512,512,True,0.296047,248,False
000000510756.png,512,512,512,512,True,0.10862,245,False
000000513397.png,512,512,512,512,True,0.292145,254,False
000000513943.png,512,512,512,512,True,0.310005,215,False
000000514243.png,512,512,512,512,True,0.203808,255,False
000000514321.png,512,512,512,512,True,0.821499,148,False
000000514600.png,512,512,512,512,True,0.191082,246,False
000000515893.png,512,512,512,512,True,0.140064,245,False
000000517454.png,512,512,512,512,True,0.270172,253,False
000000517702.png,512,512,512,512,True,0.151531,241,False
000000517794.png,512,512,512,512,True,0.282837,219,False
000000518552.png,512,512,512,512,True,0.14624,86,False
000000518859.png,512,512,512,512,True,0.425392,234,False
000000521533.png,512,512,512,512,True,0.105225,256,False
000000522613.png,512,512,512,512,True,0.14325,232,False
000000523576.png,512,512,512,512,True,0.170635,254,False
000000524638.png,512,512,512,512,True,0.189518,243,False
000000525860.png,512,512,512,512,True,0.879063,213,False
000000528595.png,512,512,512,512,True,0.185276,244,False
000000529645.png,512,512,512,512,True,0.489964,232,False
000000530486.png,512,512,512,512,True,0.181744,240,False
000000530520.png,512,512,512,512,True,0.175457,251,False
000000530546.png,512,512,512,512,True,0.147751,196,False
000000532617.png,512,512,512,512,True,0.260063,195,False
000000533158.png,512,512,512,512,True,0.214611,241,False
000000536149.png,512,512,512,512,True,0.322769,255,False
000000536619.png,512,512,512,512,True,0.102894,216,False
000000539419.png,512,512,512,512,True,0.139984,197,False
000000540633.png,512,512,512,512,True,0.438538,78,False
000000541147.png,512,512,512,512,True,0.133179,203,False
000000541280.png,512,512,512,512,True,0.397133,193,False
000000542024.png,512,512,512,512,True,0.158791,253,False
000000542855.png,512,512,512,512,True,0.105751,243,False
000000543272.png,512,512,512,512,True,0.177887,220,False
000000543657.png,512,512,512,512,True,0.162395,241,False
000000544039.png,512,512,512,512,True,0.385944,240,False
000000544299.png,512,512,512,512,True,0.13308,118,False
000000545891.png,512,512,512,512,True,0.258785,226,False
000000546568.png,512,512,512,512,True,0.302269,253,False
000000546643.png,512,512,512,512,True,0.395706,240,False
000000548597.png,512,512,512,512,True,0.334545,237,False
000000548979.png,512,512,512,512,True,0.168461,255,False
000000550729.png,512,512,512,512,True,0.497135,255,False
000000550747.png,512,512,512,512,True,0.437149,186,False
000000551244.png,512,512,512,512,True,0.424301,226,False
000000551316.png,512,512,512,512,True,0.130093,235,False
000000552851.png,512,512,512,512,True,0.235912,251,False
000000553067.png,512,512,512,512,True,0.103291,254,False
000000553081.png,512,512,512,512,True,0.152824,250,False
000000553531.png,512,512,512,512,True,0.174118,231,False
000000555577.png,512,512,512,512,True,0.504009,238,False
000000557685.png,512,512,512,512,True,0.206764,246,False
000000559701.png,512,512,512,512,True,0.377712,252,False
000000559950.png,512,512,512,512,True,0.315319,205,False
000000564677.png,512,512,512,512,True,0.113457,189,False
000000566704.png,512,512,512,512,True,0.103146,253,False
000000569353.png,512,512,512,512,True,0.122581,229,False
000000570039.png,512,512,512,512,True,0.410488,97,False
000000570094.png,512,512,512,512,True,0.940823,220,False
000000570518.png,512,512,512,512,True,0.185371,220,False
000000571029.png,512,512,512,512,True,0.205986,256,False
000000571076.png,512,512,512,512,True,0.496639,241,False
000000572935.png,512,512,512,512,True,0.206467,255,False
000000573044.png,512,512,512,512,True,0.426136,241,False
000000573954.png,512,512,512,512,True,0.292145,191,False
000000574492.png,512,512,512,512,True,0.418705,248,False
000000574599.png,512,512,512,512,True,0.132885,256,False
000000575717.png,512,512,512,512,True,0.902332,221,False
000000576122.png,512,512,512,512,True,0.20454,232,False
000000577126.png,512,512,512,512,True,0.176735,249,False
000000577320.png,512,512,512,512,True,0.47234,245,False
000000577654.png,512,512,512,512,True,0.311581,161,False
000000577876.png,512,512,512,512,True,0.11676,140,False
000000579632.png,512,512,512,512,True,0.130226,223,False
000000579926.png,512,512,512,512,True,0.732582,256,False
000000581732.png,512,512,512,512,True,0.192703,255,False
celebA_000028_heavy.png,720,1456,720,1456,True,0.181034,2,True
celebA_000043_modify.png,832,1248,832,1248,True,0.172928,2,True
celebA_000057_modify.png,1184,880,1184,880,True,0.111896,2,True
celebA_000104_add.png,832,1248,832,1248,True,0.044555,2,True
celebA_000121_remove.png,832,1248,832,1248,True,0.007869,2,True
celebA_000146_remove.png,1024,1024,1024,1024,True,0.007002,2,True
celebA_000158_modify.png,880,1184,880,1184,True,0.044796,2,True
celebA_000161_add.png,880,1184,880,1184,True,0.007388,2,True
celebA_000190_heavy.png,880,1184,880,1184,True,0.65368,2,True
celebA_000234_modify.png,832,1248,832,1248,True,0.061107,2,True
celebA_000294_heavy.png,944,1104,944,1104,True,0.457974,2,True
celebA_000322_heavy.png,832,1248,832,1248,True,0.243518,2,True
celebA_000333_modify.png,1184,880,1184,880,True,0.099904,2,True
celebA_000336_remove.png,1024,1024,1024,1024,True,0.004624,2,True
celebA_000359_remove.png,880,1184,880,1184,True,0.002529,2,True
celebA_000375_add.png,944,1104,944,1104,True,0.122122,2,True
celebA_000387_remove.png,944,1104,944,1104,True,0.009417,2,True
celebA_000428_remove.png,944,1104,944,1104,True,0.036361,2,True
celebA_000437_add.png,832,1248,832,1248,True,0.038207,2,True
celebA_000437_heavy.png,832,1248,832,1248,True,0.512816,2,True
celebA_000501_heavy.png,1184,880,1184,880,True,0.465866,2,True
celebA_000503_heavy.png,880,1184,880,1184,True,0.208374,2,True
celebA_000572_add.png,832,1248,832,1248,True,0.019314,2,True
celebA_000572_heavy.png,832,1248,832,1248,True,0.181204,2,True
celebA_000594_add.png,1024,1024,1024,1024,True,0.021962,2,True
celebA_000611_add.png,832,1248,832,1248,True,0.005895,2,True
celebA_000693_remove.png,880,1184,880,1184,True,0.008805,2,True
celebA_000705_add.png,832,1248,832,1248,True,0.026688,2,True
celebA_000736_add.png,832,1248,832,1248,True,0.067609,2,True
celebA_000751_add.png,880,1184,880,1184,True,0.006112,2,True
celebA_000756_modify.png,1248,832,1248,832,True,0.179188,2,True
celebA_000763_modify.png,1184,880,1184,880,True,0.443268,2,True
celebA_000765_heavy.png,1248,832,1248,832,True,0.113631,2,True
celebA_000782_heavy.png,944,1104,944,1104,True,0.102932,2,True
celebA_000802_remove.png,880,1184,880,1184,True,0.013191,2,True
celebA_000852_modify.png,944,1104,944,1104,True,0.253118,2,True
celebA_000852_remove.png,944,1104,944,1104,True,0.017551,2,True
celebA_000985_heavy.png,832,1248,832,1248,True,0.18958,2,True
celebA_001010_remove.png,944,1104,944,1104,True,0.177286,2,True
celebA_001022_add.png,1104,944,1104,944,True,0.078486,2,True
celebA_001073_heavy.png,1248,832,1248,832,True,0.275443,2,True
celebA_001158_add.png,1024,1024,1024,1024,True,0.015001,2,True
celebA_001158_heavy.png,1024,1024,1024,1024,True,0.08908,2,True
celebA_001250_heavy.png,944,1104,944,1104,True,0.067015,2,True
celebA_001341_add.png,1248,832,1248,832,True,0.012044,2,True
celebA_001362_heavy.png,832,1248,832,1248,True,0.334722,2,True
celebA_001363_heavy.png,880,1184,880,1184,True,0.142321,2,True
celebA_001363_remove.png,880,1184,880,1184,True,0.019692,2,True
celebA_001383_modify.png,880,1184,880,1184,True,0.093645,2,True
celebA_001423_remove.png,880,1184,880,1184,True,0.010807,2,True
celebA_001472_heavy.png,832,1248,832,1248,True,0.337801,2,True
celebA_001496_heavy.png,880,1184,880,1184,True,0.745214,2,True
celebA_001502_remove.png,1184,880,1184,880,True,0.280561,2,True
celebA_001549_remove.png,880,1184,880,1184,True,0.004684,2,True
celebA_001550_add.png,1024,1024,1024,1024,True,0.057335,2,True
celebA_001584_add.png,1248,832,1248,832,True,0.016658,2,True
celebA_001584_modify.png,1248,832,1248,832,True,0.281578,2,True
celebA_001599_modify.png,832,1248,832,1248,True,0.230674,2,True
celebA_001633_heavy.png,880,1184,880,1184,True,0.454701,2,True
celebA_001676_remove.png,880,1184,880,1184,True,0.0132,2,True
celebA_001705_modify.png,880,1184,880,1184,True,0.048053,2,True
celebA_001706_remove.png,1248,832,1248,832,True,0.003084,2,True
celebA_001745_modify.png,1024,1024,1024,1024,True,0.339208,2,True
celebA_001745_remove.png,1024,1024,1024,1024,True,0.133438,2,True
celebA_001747_remove.png,880,1184,880,1184,True,0.003017,2,True
celebA_001753_heavy.png,944,1104,944,1104,True,0.37332,2,True
celebA_001763_add.png,880,1184,880,1184,True,0.041042,2,True
celebA_001783_modify.png,880,1184,880,1184,True,0.27189,2,True
celebA_001803_heavy.png,944,1104,944,1104,True,0.417512,2,True
celebA_001825_modify.png,944,1104,944,1104,True,0.114902,2,True
celebA_001832_heavy.png,1392,752,1392,752,True,0.233662,2,True
celebA_001840_heavy.png,944,1104,944,1104,True,0.477868,2,True
celebA_001899_add.png,1392,752,1392,752,True,0.026973,2,True
celebA_001925_heavy.png,1024,1024,1024,1024,True,0.465956,2,True
celebA_001933_heavy.png,944,1104,944,1104,True,0.656054,2,True
celebA_001933_modify.png,944,1104,944,1104,True,0.166636,2,True
celebA_001947_add.png,832,1248,832,1248,True,0.019017,2,True
celebA_001959_heavy.png,832,1248,832,1248,True,0.367678,2,True
celebA_001962_remove.png,880,1184,880,1184,True,0.201143,2,True
celebA_001964_heavy.png,944,1104,944,1104,True,0.382025,2,True
celebA_001974_add.png,944,1104,944,1104,True,0.0065,2,True
celebA_001975_modify.png,752,1392,752,1392,True,0.458705,2,True
celebA_002010_heavy.png,832,1248,832,1248,True,0.519221,2,True
celebA_002040_add.png,832,1248,832,1248,True,0.028185,2,True
celebA_002044_add.png,944,1104,944,1104,True,0.031719,2,True
celebA_002077_heavy.png,880,1184,880,1184,True,0.321502,2,True
celebA_002110_modify.png,1184,880,1184,880,True,0.016033,2,True
celebA_002132_modify.png,944,1104,944,1104,True,0.193013,2,True
celebA_002147_heavy.png,1248,832,1248,832,True,0.180232,2,True
celebA_002165_heavy.png,832,1248,832,1248,True,0.311203,2,True
celebA_002183_remove.png,752,1392,752,1392,True,0.018205,2,True
celebA_002197_modify.png,1184,880,1184,880,True,0.215123,2,True
celebA_002208_add.png,1184,880,1184,880,True,0.057789,2,True
celebA_002209_add.png,944,1104,944,1104,True,0.033245,2,True
celebA_002237_modify.png,832,1248,832,1248,True,0.107862,2,True
celebA_002259_heavy.png,880,1184,880,1184,True,0.190692,2,True
celebA_002274_modify.png,944,1104,944,1104,True,0.108181,2,True
celebA_002274_remove.png,944,1104,944,1104,True,0.035747,2,True
celebA_002300_add.png,944,1104,944,1104,True,0.01544,2,True
celebA_002435_heavy.png,832,1248,832,1248,True,0.303991,2,True
celebA_002469_add.png,944,1104,944,1104,True,0.017443,2,True
celebA_002481_add.png,832,1248,832,1248,True,0.028913,2,True
celebA_002481_remove.png,832,1248,832,1248,True,0.16451,2,True
celebA_002486_remove.png,880,1184,880,1184,True,0.002052,2,True
celebA_002538_modify.png,832,1248,832,1248,True,0.091626,2,True
celebA_002556_remove.png,1024,1024,1024,1024,True,0.138622,2,True
celebA_002558_remove.png,880,1184,880,1184,True,0.080286,2,True
celebA_002561_modify.png,880,1184,880,1184,True,0.012699,2,True
celebA_002573_remove.png,1024,1024,1024,1024,True,0.028154,2,True
celebA_002637_modify.png,1248,832,1248,832,True,0.03632,2,True
celebA_002708_heavy.png,880,1184,880,1184,True,0.41996,2,True
celebA_002718_heavy.png,832,1248,832,1248,True,0.271622,2,True
celebA_002765_heavy.png,944,1104,944,1104,True,0.232584,2,True
celebA_002769_add.png,1184,880,1184,880,True,0.02414,2,True
celebA_002794_modify.png,880,1184,880,1184,True,0.096858,2,True
celebA_002832_add.png,944,1104,944,1104,True,0.010441,2,True
celebA_002861_modify.png,832,1248,832,1248,True,0.152629,2,True
celebA_002875_modify.png,880,1184,880,1184,True,0.016648,2,True
celebA_002891_remove.png,880,1184,880,1184,True,0.062936,2,True
celebA_002893_modify.png,880,1184,880,1184,True,0.350105,2,True
